word_ipa,subword_ipas,audio_file,vowel_ipas,word
aɾzɯendaːm,"aɾ,zɯ,en,daːm",arziendam.wav,"a,ɯ,e,a",arzıendam
aɾzɯhyɾmet,"aɾ,zɯ,hyɾ,met",arzihurmet.wav,"a,ɯ,y,e",arzıhürmet
aɾzijaːt,"aɾ,zi,jaːt",arziyat.wav,"a,i,a",arziyat
aɾzu,"aɾ,zu",arzu.wav,"a,u",arzu
aɾzuhɑːl,"aɾ,zu,hɑːl",arzuhal.wav,"a,u,ɑ",arzuhâl
asaː,"a,saː",asa.wav,"a,a",asa
asabiː,"a,sa,biː",asabi.wav,"a,a,i",asabi
asabije,"a,sa,bi,je",asabiye.wav,"a,a,i,e",asabiye
asabijet,"a,sa,bi,jet",asabiyet.wav,"a,a,i,e",asabiyet
aːsaf,"aː,saf",asaf.wav,"a,a",asaf
asaːciɾ,"a,saː,ciɾ",asakir.wav,"a,a,i",asakir
asaɫak,"a,sa,ɫak",asalak.wav,"a,a,a",asalak
asaːlet,"a,saː,let",asalet.wav,"a,a,e",asalet
asaːletɛn,"a,saː,le,tɛn",asaleten.wav,"a,a,e,ɛ",asaleten
aːsaːn,"aː,saːn",asan.wav,"a,a",asan
asansœɾ,"a,san,sœɾ",asansor.wav,"a,a,œ",asansör
aːsaːp,"aː,saːp",asap.wav,"a,a",asap
aːsaːɾ,"aː,saːɾ",asar.wav,"a,a",asar
aːsaːɾ,"aː,saːɾ",asar.wav,"a,a",aşar
aːsaːɾɯatiːka,"aː,saː,ɾɯ,a,tiː,ka",asariatika.wav,"a,a,ɯ,a,i,a",asarıatika
aːsaːjiʃ,"aː,saː,jiʃ",asayis.wav,"a,a,i",asayiş
aʃɛɾmek,"a,ʃɛɾ,mek",asermek.wav,"a,ɛ,e",aşermek
ases,"a,ses",ases.wav,"a,e",ases
asesbaʃɯ,"a,ses,ba,ʃɯ",asesbasi.wav,"a,e,a,ɯ",asesbaşı
asfaɫt,"as,faɫt",asfalt.wav,"a,a",asfalt
asɡaɾiː,"as,ɡa,ɾiː",asgari.wav,"a,a,i",asgari
aʃhaːne,"aʃ,haː,ne",ashane.wav,"a,a,e",aşhane
ashap,"as,hap",ashap.wav,"a,a",ashap
aːsiː,"aː,siː",asi.wav,"a,i",asi
aʃɯk,"a,ʃɯk",asik.wav,"a,ɯ",aşık
aʃɯk,"a,ʃɯk",asik.wav,"a,ɯ",âşık
aːːʃɯkaːne,"aːː,ʃɯ,kaː,ne",asikane.wav,"a,ɯ,a,e",âşıkane
aːʃicɑːɾ,"aː,ʃi,cɑːɾ",asikar.wav,"a,i,ɑ",aşikâr
aːʃicɑːɾe,"aː,ʃi,cɑː,ɾe",asikare.wav,"a,i,ɑ,e",aşikâre
asil,"a,sil",asil.wav,"a,i",asil
asilɑːne,"a,si,lɑː,ne",asilane.wav,"a,i,ɑ,e",asilane
asiɫzaːde,"a,siɫ,zaː,de",asilzade.wav,"a,i,a,e",asilzade
asiɫzaːdeɡɑːn,"a,siɫ,zaː,de,ɡɑːn",asilzadegan.wav,"a,i,a,e,ɑ",asilzadegân
asɯm,"a,sɯm",asim.wav,"a,ɯ",asım
asimilɑsjon,"a,si,mi,lɑs,jon",asimilasyon.wav,"a,i,i,ɑ,o",asimilasyon
aːʃinaː,"aː,ʃi,naː",asina.wav,"a,i,a",aşina
asɯɾ,"a,sɯɾ",asir.wav,"a,ɯ",asır
aʃiːɾan,"a,ʃiː,ɾan",asiran.wav,"a,i,a",aşiran
aʃiːɾet,"a,ʃiː,ɾet",asiret.wav,"a,i,e",aşiret
aːsitaːn,"aː,si,taːn",asitan.wav,"a,i,a",asitan
aːsitaːne,"aː,si,taː,ne",asitane.wav,"a,i,a,e",asitane
aːʃijan,"aː,ʃi,jan",asiyan.wav,"a,i,a",aşiyan
aʃk,aʃk,ask.wav,a,aşk
ascɛɾ,"as,cɛɾ",asker.wav,"a,ɛ",asker
asceɾiː,"as,ce,ɾiː",askeri.wav,"a,e,i",askerî
asceɾije,"as,ce,ɾi,je",askeriye.wav,"a,e,i,e",askeriye
aʃkɯn,"aʃ,kɯn",askin.wav,"a,ɯ",aşkın
asɫaː,"as,ɫaː",asla.wav,"a,a",asla
asɫan,"as,ɫan",aslan.wav,"a,a",aslan
asɫanaːzɯ,"as,ɫa,naː,zɯ",aslanagzi.wav,"a,a,a,ɯ",aslanağzı
asɫanapa,"as,ɫa,na,pa",aslanapa.wav,"a,a,a,a",aslanapa
asɫanhaːne,"as,ɫan,haː,ne",aslanhane.wav,"a,a,a,e",aslanhane
aslɛn,"as,lɛn",aslen.wav,"a,ɛ",aslen
asliː,"as,liː",asli.wav,"a,i",asli
aslije,"as,li,je",asliye.wav,"a,i,e",asliye
asonans,"a,so,nans",asonans.wav,"a,o,a",asonans
asosjɑl,"a,sos,jɑl",asosyal.wav,"a,o,ɑ",asosyal
aspaɾaɡas,"as,pa,ɾa,ɡas",asparagas.wav,"a,a,a,a",asparagas
aspiɾatœɾ,"as,pi,ɾa,tœɾ",aspirator.wav,"a,i,a,œ",aspiratör
asɾ,asɾ,asr.wav,a,asr
asɾiː,"as,ɾiː",asri.wav,"a,i",asri
asɾɯsaaːdet,"as,ɾɯ,sa,aː,det",asrisaadet.wav,"a,ɯ,a,a,e",asrısaadet
astiɡmat,"as,tiɡ,mat",astigmat.wav,"a,i,a",astigmat
astɾoloːʒi,"ast,ɾo,loː,ʒi",astroloji.wav,"a,o,o,i",astroloji
astɾonomik,"ast,ɾo,no,mik",astronomik.wav,"a,o,o,i",astronomik
astɾonot,"ast,ɾo,not",astronot.wav,"a,o,o",astronot
aːsuːde,"aː,suː,de",asude.wav,"a,u,e",asude
aːʃyfte,"aː,ʃyf,te",asufte.wav,"a,y,e",aşüfte
aːsumaːn,"aː,su,maːn",asuman.wav,"a,u,a",asuman
aːsuɾ,"aː,suɾ",asur.wav,"a,u",asur
aːsuɾd͡ʒa,"aː,suɾ,d͡ʒa",asurca.wav,"a,u,a",asurca
aʃuːɾe,"a,ʃuː,ɾe",asure.wav,"a,u,e",aşure
aːsuːɾiː,"aː,suː,ɾiː",asuri.wav,"a,u,i",asuri
ata,"a,ta",ata.wav,"a,a",ata
ataːlet,"a,taː,let",atalet.wav,"a,a,e",atalet
ataʃ,"a,taʃ",atas.wav,"a,a",ataş
ataʃe,"a,ta,ʃe",atase.wav,"a,a,e",ataşe
ateist,"a,te,ist",ateist.wav,"a,e,i",ateist
ateʃ,"a,teʃ",ates.wav,"a,e",ateş
aːtɛʃbaːz,"aː,tɛʃ,baːz",atesbaz.wav,"a,ɛ,a",ateşbaz
ateʃɡede,"a,teʃ,ɡe,de",atesgede.wav,"a,e,e,e",ateşgede
atɛʃiːn,"a,tɛ,ʃiːn",atesin.wav,"a,ɛ,i",ateşin
ateʃpaːɾe,"a,teʃ,paː,ɾe",atespare.wav,"a,e,a,e",ateşpare
ateʃpeɾest,"a,teʃ,pe,ɾest",atesperest.wav,"a,e,e,e",ateşperest
atfɛn,"at,fɛn",atfen.wav,"a,ɛ",atfen
aːtiː,"aː,tiː",ati.wav,"a,i",ati
atɯf,"a,tɯf",atif.wav,"a,ɯ",atıf
aːtɯfɛt,"aː,tɯ,fɛt",atifet.wav,"a,ɯ,ɛ",atıfet
atik,"a,tik",atik.wav,"a,i",atik
atiːka,"a,tiː,ka",atika.wav,"a,i,a",atika
aːtɯl,"aː,tɯl",atil.wav,"a,ɯ",atıl
atletizm,"at,le,tizm",atletizm.wav,"a,e,i",atletizm
atmosfɛɾ,"at,mos,fɛɾ",atmosfer.wav,"a,o,ɛ",atmosfer
atœɫje,"a,tœɫ,je",atolye.wav,"a,œ,e",atölye
atɾaksijon,"at,ɾak,si,jon",atraksiyon.wav,"a,a,i,o",atraksiyon
attaːɾ,"at,taːɾ",attar.wav,"a,a",attar
avadanɫɯk,"a,va,dan,ɫɯk",avadanlik.wav,"a,a,a,ɯ",avadanlık
aval,"a,val",aval.wav,"a,a",aval
avam,"a,vam",avam.wav,"a,a",avam
avaːmil,"a,vaː,mil",avamil.wav,"a,a,i",avamil
avaːne,"a,vaː,ne",avane.wav,"a,a,e",avane
avantad͡ʒɯ,"a,van,ta,d͡ʒɯ",avantaci.wav,"a,a,a,ɯ",avantacı
aːvaːɾe,"aː,vaː,ɾe",avare.wav,"a,a,e",avare
avaz,"a,vaz",avaz.wav,"a,a",avaz
aːvaːze,"aː,vaː,ze",avaze.wav,"a,a,e",avaze
avdet,"av,det",avdet.wav,"a,e",avdet
aviːze,"a,viː,ze",avize.wav,"a,i,e",avize
avniː,"av,niː",avni.wav,"a,i",avni
avɾat,"av,ɾat",avrat.wav,"a,a",avrat
avɾet,"av,ɾet",avret.wav,"a,e",avret
avuɾt,"a,vuɾt",avurt.wav,"a,u",avurt
aj,aj,ay.wav,a,ay
aja,"a,ja",aya.wav,"a,a",aya
ajak,"a,jak",ayak.wav,"a,a",ayak
ajakkabɯ,"a,jak,ka,bɯ",ayakkabi.wav,"a,a,a,ɯ",ayakkabı
ajɑl,"a,jɑl",ayal.wav,"a,ɑ",ayal
aːjaːn,"aː,jaːn",ayan.wav,"a,a",âyan
aːjaːn,"aː,jaːn",ayan.wav,"a,a",ayan
ajaɾ,"a,jaɾ",ayar.wav,"a,a",ayar
ajdɯn,"aj,dɯn",aydin.wav,"a,ɯ",aydın
aːjet,"aː,jet",ayet.wav,"a,e",ayet
aːjin,"aː,jin",ayin.wav,"a,i",ayin
aːjine,"aː,ji,ne",ayine.wav,"a,i,e",ayine
aːjinid͡ʒem,"aː,ji,ni,d͡ʒem",ayinicem.wav,"a,i,i,e",ayinicem
ajɯp,"a,jɯp",ayip.wav,"a,ɯ",ayıp
ajkɯɾɯ,"aj,kɯ,ɾɯ",aykiri.wav,"a,ɯ,ɯ",aykırı
ajnɛn,"aj,nɛn",aynen.wav,"a,ɛ",aynen
ajniː,"aj,niː",ayni.wav,"a,i",ayni
ajniː,"aj,niː",ayni.wav,"a,i",aynı
ajnijat,"aj,ni,jat",ayniyat.wav,"a,i,a",ayniyat
ajnijet,"aj,ni,jet",ayniyet.wav,"a,i,e",ayniyet
ajɾɯm,"aj,ɾɯm",ayrim.wav,"a,ɯ",ayrım
ajsbɛɾɡ,"ajs,bɛɾɡ",aysberg.wav,"a,ɛ",aysberg
ajjaːɾ,"aj,jaːɾ",ayyar.wav,"a,a",ayyar
ajjaʃ,"aj,jaʃ",ayyas.wav,"a,a",ayyaş
ajjuːk,"aj,juːk",ayyuk.wav,"a,u",ayyuk
az,az,az.wav,a,az
aːzaː,"aː,zaː",aza.wav,"a,a",aza
aːzaːde,"aː,zaː,de",azade.wav,"a,a,e",azade
azamet,"a,za,met",azamet.wav,"a,a,e",azamet
aːzamiː,"aː,za,miː",azami.wav,"a,a,i",azami
azaɾ,"a,zaɾ",azar.wav,"a,a",azar
aːzaːt,"aː,zaːt",azat.wav,"a,a",azat
aːzɛɾ,"aː,zɛɾ",azer.wav,"a,ɛ",azer
aːzɛɾbajd͡ʒan,"aː,zɛɾ,baj,d͡ʒan",azerbaycan.wav,"a,ɛ,a,a",azerbaycan
aːzeɾiː,"aː,ze,ɾiː",azeri.wav,"a,e,i",azeri
azil,"a,zil",azil.wav,"a,i",azil
azim,"a,zim",azim.wav,"a,i",azim
aziːme,"a,ziː,me",azime.wav,"a,i,e",azime
aziːmet,"a,ziː,met",azimet.wav,"a,i,e",azimet
azimcɑːɾ,"a,zim,cɑːɾ",azimkar.wav,"a,i,ɑ",azimkâr
aziz,"a,ziz",aziz.wav,"a,i",aziz
aziːze,"a,ziː,ze",azize.wav,"a,i,e",azize
azletmek,"az,let,mek",azletmek.wav,"a,e,e",azletmek
azɾaːil,"az,ɾa,ːil",azrail.wav,"a,a,i",azrail
baːb,baːb,bab.wav,a,bab
baba,"ba,ba",baba.wav,"a,a",baba
babat͡ʃko,"ba,bat͡ʃ,ko",babacko.wav,"a,a,o",babaçko
babaːiː,"ba,ba,ːiː",babai.wav,"a,a,i",babai
babajaːniː,"ba,ba,jaː,niː",babayani.wav,"a,a,a,i",babayani
baːbet,"baː,bet",babet.wav,"a,e",babet
baːbɯaːliː,"baː,bɯ,aː,liː",babiali.wav,"a,ɯ,a,i",babıali
baːbil,"baː,bil",babil.wav,"a,i",babil
baːbyɾ,"baː,byɾ",babur.wav,"a,y",babür
baːbysselɑːm,"baː,bys,se,lɑːm",babusselam.wav,"a,y,e,ɑ",babüsselam
baːt͡ʃ,baːt͡ʃ,bac.wav,a,baç
bat͡ʃt͡ʃɯ,"bat͡ʃ,t͡ʃɯ",bacci.wav,"a,ɯ",baççı
bɑːd,bɑːd,bad.wav,ɑ,bad
baːde,"baː,de",bade.wav,"a,e",bade
baːdehuː,"baː,de,huː",badehu.wav,"a,e,u",badehu
baːdɛm,"baː,dɛm",badem.wav,"a,ɛ",badem
baːdemaː,"baː,de,maː",badema.wav,"a,e,a",badema
baːdiɾe,"baː,di,ɾe",badire.wav,"a,i,e",badire
baːdɯsabaː,"baː,dɯ,sa,baː",badisaba.wav,"a,ɯ,a,a",badısaba
baː,baː,bag.wav,a,bağ
baːa,"ba,ːa",baga.wav,"a,a",bağa
baːbaːn,"baː,baːn",bagban.wav,"a,a",bağban
baːd͡ʒɯk,"baː,d͡ʒɯk",bagcik.wav,"a,ɯ",bağcık
baːdaːdiː,"baː,daː,diː",bagdadi.wav,"a,a,i",bağdadi
baːdaʃ,"baː,daʃ",bagdas.wav,"a,a",bağdaş
baːdaʃɯk,"baː,da,ʃɯk",bagdasik.wav,"a,a,ɯ",bağdaşık
baɡet,"ba,ɡet",baget.wav,"a,e",baget
baɯntɯ,"ba,ɯn,tɯ",baginti.wav,"a,ɯ,ɯ",bağıntı
baːɫat͡ʃ,"baː,ɫat͡ʃ",baglac.wav,"a,a",bağlaç
baːɫam,"baː,ɫam",baglam.wav,"a,a",bağlam
baːɫama,"baː,ɫa,ma",baglama.wav,"a,a,a",bağlama
baːɫantɯ,"baː,ɫan,tɯ",baglanti.wav,"a,a,ɯ",bağlantı
baːɫɯ,"baː,ɫɯ",bagli.wav,"a,ɯ",bağlı
baːnaz,"baː,naz",bagnaz.wav,"a,a",bağnaz
bahaː,"ba,haː",baha.wav,"a,a",baha
bahaːdɯɾ,"ba,haː,dɯɾ",bahadir.wav,"a,a,ɯ",bahadır
bahaːiː,"ba,ha,ːiː",bahai.wav,"a,a,i",bahai
bahaːne,"ba,haː,ne",bahane.wav,"a,a,e",bahane
bahaɾ,"ba,haɾ",bahar.wav,"a,a",bahar
bahaɾat,"ba,ha,ɾat",baharat.wav,"a,a,a",baharat
bahaːɾije,"ba,haː,ɾi,je",bahariye.wav,"a,a,i,e",bahariye
baht͡ʃe,"bah,t͡ʃe",bahce.wav,"a,e",bahçe
baht͡ʃɯvan,"bah,t͡ʃɯ,van",bahcivan.wav,"a,ɯ,a",bahçıvan
bahiɾ,"ba,hiɾ",bahir.wav,"a,i",bahir
bahis,"ba,his",bahis.wav,"a,i",bahis
bahnaːme,"bah,naː,me",bahname.wav,"a,a,e",bahname
bahɾejn,"bah,ɾejn",bahreyn.wav,"a,e",bahreyn
bahɾiː,"bah,ɾiː",bahri.wav,"a,i",bahri
bahɾije,"bah,ɾi,je",bahriye.wav,"a,i,e",bahriye
bahʃetmɛk,"bah,ʃet,mɛk",bahsetmek.wav,"a,e,ɛ",bahşetmek
bahʃiʃ,"bah,ʃiʃ",bahsis.wav,"a,i",bahşiş
baht,baht,baht.wav,a,baht
bahtijaːɾ,"bah,ti,jaːɾ",bahtiyar.wav,"a,i,a",bahtiyar
baːhusus,"baː,hu,sus",bahusus.wav,"a,u,u",bahusus
bakat͡ʃ,"ba,kat͡ʃ",bakac.wav,"a,a",bakaç
bakaloːɾja,"ba,ka,loːɾ,ja",bakalorya.wav,"a,a,o,a",bakalorya
bakaɾa,"ba,ka,ɾa",bakara.wav,"a,a,a",bakara
bakaːjaː,"ba,kaː,jaː",bakaya.wav,"a,a,a",bakaya
baːci,"baː,ci",baki.wav,"a,i",baki
baːciɾ,"baː,ciɾ",bakir.wav,"a,i",bakir
baːciɾe,"baː,ci,ɾe",bakire.wav,"a,i,e",bakire
bacije,"ba,ci,je",bakiye.wav,"a,i,e",bakiye
bakkaːlije,"bak,kaː,li,je",bakkaliye.wav,"a,a,i,e",bakkaliye
bakɫa,"bak,ɫa",bakla.wav,"a,a",bakla
bakɫava,"bak,ɫa,va",baklava.wav,"a,a,a",baklava
bakteɾi,"bak,te,ɾi",bakteri.wav,"a,e,i",bakteri
bakteɾijɛl,"bak,te,ɾi,jɛl",bakteriyel.wav,"a,e,i,ɛ",bakteriyel
bacy,"ba,cy",baku.wav,"a,y",bakü
bal,bal,bal.wav,a,bal
bal,bal,bal.wav,a,bâl
baːlɑː,"baː,lɑː",bala.wav,"a,ɑ",balâ
baːlɑː,"baː,lɑː",bala.wav,"a,ɑ",bala
baɫaban,"ba,ɫa,ban",balaban.wav,"a,a,a",balaban
balɑns,"ba,lɑns",balans.wav,"a,ɑ",balans
baɫata,"ba,ɫa,ta",balata.wav,"a,a,a",balata
baɫajɯ,"ba,ɫa,jɯ",balayi.wav,"a,a,ɯ",balayı
baɫdɯɾan,"baɫ,dɯ,ɾan",baldiran.wav,"a,ɯ,a",baldıran
baɫdo,"baɫ,do",baldo.wav,"a,o",baldo
baleɾin,"ba,le,ɾin",balerin.wav,"a,e,i",balerin
balet,"ba,let",balet.wav,"a,e",balet
baɫɡam,"baɫ,ɡam",balgam.wav,"a,a",balgam
baːliː,"baː,liː",balig.wav,"a,i",baliğ
balistik,"ba,lis,tik",balistik.wav,"a,i,i",balistik
baɫkanɫaɾ,"baɫ,kan,ɫaɾ",balkanlar.wav,"a,a,a",balkanlar
baɫo,"ba,ɫo",balo.wav,"a,o",balo
baɫon,"ba,ɫon",balon.wav,"a,o",balon
baɫja,"baɫ,ja",balya.wav,"a,a",balya
bɑɫjoz,"bɑɫ,joz",balyoz.wav,"ɑ,o",balyoz
banɑl,"ba,nɑl",banal.wav,"a,ɑ",banal
banɡlɑdeʃli,"banɡ,lɑ,deʃ,li",bangladesli.wav,"a,ɑ,e,i",bangladeşli
baːniː,"baː,niː",bani.wav,"a,i",bani
banknot,"bank,not",banknot.wav,"a,o",banknot
banlijœ,"ban,li,jœ",banliyo.wav,"a,i,œ",banliyö
baːnuː,"baː,nuː",banu.wav,"a,u",banu
baːɾ,baːɾ,bar.wav,a,bar
baːɾaːn,"baː,ɾaːn",baran.wav,"a,a",baran
baɾbecy,"baɾ,be,cy",barbeku.wav,"a,e,y",barbekü
baɾbut,"baɾ,but",barbut.wav,"a,u",barbut
baɾekaɫɫaːh,"ba,ɾe,kaɫ,ɫaːh",barekallah.wav,"a,e,a,a",barekallah
baɾem,"ba,ɾem",barem.wav,"a,e",barem
baɾfiks,"baɾ,fiks",barfiks.wav,"a,i",barfiks
baːɾɡɑːh,"baːɾ,ɡɑːh",bargah.wav,"a,ɑ",bargâh
baːɾi,"baː,ɾi",bari.wav,"a,i",bari
baɾikat,"ba,ɾi,kat",barikat.wav,"a,i,a",barikat
baɾijɛɾ,"ba,ɾi,jɛɾ",bariyer.wav,"a,i,ɛ",bariyer
baːɾiz,"baː,ɾiz",bariz.wav,"a,i",bariz
baɾmɛn,"baɾ,mɛn",barmen.wav,"a,ɛ",barmen
baɾok,"ba,ɾok",barok.wav,"a,o",barok
baɾometɾe,"ba,ɾo,met,ɾe",barometre.wav,"a,o,e,e",barometre
baɾon,"ba,ɾon",baron.wav,"a,o",baron
baɾones,"ba,ɾo,nes",barones.wav,"a,o,e",barones
baɾut,"ba,ɾut",barut.wav,"a,u",barut
baɾuthaːne,"ba,ɾut,haː,ne",baruthane.wav,"a,u,a,e",baruthane
basaɾ,"ba,saɾ",basar.wav,"a,a",basar
baʃbuː,"baʃ,buː",basbug.wav,"a,u",başbuğ
basiːɾet,"ba,siː,ɾet",basiret.wav,"a,i,e",basiret
basit,"ba,sit",basit.wav,"a,i",basit
baʃka,"baʃ,ka",baska.wav,"a,a",başka
bascetbol,"bas,cet,bol",basketbol.wav,"a,e,o",basketbol
basmahaːne,"bas,ma,haː,ne",basmahane.wav,"a,a,a,e",basmahane
baʃmyfettiʃ,"baʃ,my,fet,tiʃ",basmufettis.wav,"a,y,e,i",başmüfettiş
baʃmuhaɾɾiɾ,"baʃ,mu,haɾ,ɾiɾ",basmuharrir.wav,"a,u,a,i",başmuharrir
baʃœɾty,"ba,ʃœɾ,ty",basortu.wav,"a,œ,y",başörtü
baʃɾoːl,"baʃ,ɾoːl",basrol.wav,"a,o",başrol
bastɯbad͡ʒak,"bas,tɯ,ba,d͡ʒak",bastibacak.wav,"a,ɯ,a,a",bastıbacak
baːsybaːdɛɫmevt,"baː,sy,baː,dɛɫ,mevt",basubadelmevt.wav,"a,y,a,ɛ,e",basübadelmevt
baːsuɾ,"baː,suɾ",basur.wav,"a,u",basur
bataːet,"ba,ta,ːet",bataet.wav,"a,a,e",bataet
batakhaːne,"ba,tak,haː,ne",batakhane.wav,"a,a,a,e",batakhane
bataɾja,"ba,taɾ,ja",batarya.wav,"a,a,a",batarya
bateɾi,"ba,te,ɾi",bateri.wav,"a,e,i",bateri
baːtɯl,"baː,tɯl",batil.wav,"a,ɯ",batıl
baːtɯn,"baː,tɯn",batin.wav,"a,ɯ",bâtın
baːtɯn,"baː,tɯn",batin.wav,"a,ɯ",batın
baːtɯniː,"baː,tɯ,niː",batini.wav,"a,ɯ,i",batıni
battal,"bat,tal",battal.wav,"a,a",battal
battaːnije,"bat,taː,ni,je",battaniye.wav,"a,a,i,e",battaniye
bajaːɯ,"ba,ja,ːɯ",bayagi.wav,"a,a,ɯ",bayağı
bajan,"ba,jan",bayan.wav,"a,a",bayan
bajaːtiː,"ba,jaː,tiː",bayati.wav,"a,a,i",bayati
baːjeziːd,"baː,je,ziːd",bayezid.wav,"a,e,i",bayezid
baːji,"baː,ji",bayi.wav,"a,i",bayi
baːjii,"baː,ji,i",bayii.wav,"a,i,i",bayii
bajɾaktaɾ,"baj,ɾak,taɾ",bayraktar.wav,"a,a,a",bayraktar
bajɾaːmiː,"baj,ɾaː,miː",bayrami.wav,"a,a,i",bayrami
bajɾaːmije,"baj,ɾaː,mi,je",bayramiye.wav,"a,a,i,e",bayramiye
baːzɛn,"baː,zɛn",bazen.wav,"a,ɛ",bazen
baːzɯ,"baː,zɯ",bazi.wav,"a,ɯ",bazı
baːziːt͡ʃe,"baː,ziː,t͡ʃe",bazice.wav,"a,i,e",baziçe
bazilika,"ba,zi,li,ka",bazilika.wav,"a,i,i,a",bazilika
bed͡ʒaːjiʃ,"be,d͡ʒaː,jiʃ",becayis.wav,"e,a,i",becayiş
bed͡ʒɛɫleʃme,"be,d͡ʒɛɫ,leʃ,me",becellesme.wav,"e,ɛ,e,e",becelleşme
bedaːhet,"be,daː,het",bedahet.wav,"e,a,e",bedahet
bedaːhetɛn,"be,daː,he,tɛn",bedaheten.wav,"e,a,e,ɛ",bedaheten
bedaːva,"be,daː,va",bedava.wav,"e,a,a",bedava
bedbaht,"bed,baht",bedbaht.wav,"e,a",bedbaht
bedbiːn,"bed,biːn",bedbin.wav,"e,i",bedbin
bedduaː,"bed,du,aː",beddua.wav,"e,u,a",beddua
bɛdɛl,"bɛ,dɛl",bedel.wav,"ɛ,ɛ",bedel
bedɛn,"be,dɛn",beden.wav,"e,ɛ",beden
bedenɛn,"be,de,nɛn",bedenen.wav,"e,e,ɛ",bedenen
bedeniː,"be,de,niː",bedeni.wav,"e,e,i",bedenî
bedestɛn,"be,des,tɛn",bedesten.wav,"e,e,ɛ",bedesten
bedeviː,"be,de,viː",bedevi.wav,"e,e,i",bedevi
bedhah,"bed,hah",bedhah.wav,"e,a",bedhah
bediaː,"be,di,aː",bedia.wav,"e,i,a",bedia
bediːhiː,"be,diː,hiː",bedihi.wav,"e,i,i",bedihi
bediːi,"be,di,ːi",bedii.wav,"e,i,i",bedii
bɛdiɾ,"bɛ,diɾ",bedir.wav,"ɛ,i",bedir
bedɾi,"bed,ɾi",bedri.wav,"e,i",bedri
bedɾije,"bed,ɾi,je",bedriye.wav,"e,i,e",bedriye
behɛɾ,"be,hɛɾ",beher.wav,"e,ɛ",beher
behiːd͡ʒe,"be,hiː,d͡ʒe",behice.wav,"e,i,e",behice
behiːmiː,"be,hiː,miː",behimi.wav,"e,i,i",behimi
behiʃt,"be,hiʃt",behist.wav,"e,i",behişt
behije,"be,hi,je",behiye.wav,"e,i,e",behiye
behlyl,"beh,lyl",behlul.wav,"e,y",behlül
behɾaːm,"beh,ɾaːm",behram.wav,"e,a",behram
behɾe,"beh,ɾe",behre.wav,"e,e",behre
behzat,"beh,zat",behzat.wav,"e,a",behzat
beis,"be,is",beis.wav,"e,i",beis
bek,bek,bek.wav,e,bek
bekaː,"be,kaː",beka.wav,"e,a",beka
bekaɾ,"be,kaɾ",bekar.wav,"e,a",bekar
bekaɾ,"be,kaɾ",bekar.wav,"e,a",bekâr
becɑːɾet,"be,cɑː,ɾet",bekaret.wav,"e,ɑ,e",bekâret
bekɾiː,"bek,ɾiː",bekri.wav,"e,i",bekri
bektaːʃiː,"bek,taː,ʃiː",bektasi.wav,"e,a,i",bektaşi
bel,bel,bel.wav,e,bel
belɑː,"be,lɑː",bela.wav,"e,ɑ",bela
belɑːdet,"be,lɑː,det",beladet.wav,"e,ɑ,e",beladet
belɑːɡat,"be,lɑː,ɡat",belagat.wav,"e,ɑ,a",belagat
belɑːhet,"be,lɑː,het",belahet.wav,"e,ɑ,e",belahet
bɛɫde,"bɛɫ,de",belde.wav,"ɛ,e",belde
belediː,"be,le,diː",beledi.wav,"e,e,i",beledi
beledije,"be,le,di,je",belediye.wav,"e,e,i,e",belediye
beleʃ,"be,leʃ",beles.wav,"e,e",beleş
bɛɫɡesɛl,"bɛɫ,ɡe,sɛl",belgesel.wav,"ɛ,e,ɛ",belgesel
bɛɫɡin,"bɛɫ,ɡin",belgin.wav,"ɛ,i",belgin
beliː,"be,liː",beli.wav,"e,i",beli
beliː,"be,liː",belig.wav,"e,i",beliğ
beɫci,"beɫ,ci",belki.wav,"e,i",belki
beɫletmɛn,"beɫ,let,mɛn",belletmen.wav,"e,e,ɛ",belletmen
bɛn,bɛn,ben.wav,ɛ,ben
bend͡ʒil,"ben,d͡ʒil",bencil.wav,"e,i",bencil
bend͡ʒilejin,"ben,d͡ʒi,le,jin",bencileyin.wav,"e,i,e,i",bencileyin
bɛnde,"bɛn,de",bende.wav,"ɛ,e",bende
bɛndeɡɑːn,"bɛn,de,ɡɑːn",bendegan.wav,"ɛ,e,ɑ",bendegân
bɛndeniz,"bɛn,de,niz",bendeniz.wav,"ɛ,e,i",bendeniz
benefʃe,"be,nef,ʃe",benefse.wav,"e,e,e",benefşe
benek,"be,nek",benek.wav,"e,e",benek
benɡy,"ben,ɡy",bengu.wav,"e,y",bengü
beniːaːdem,"be,ni,ːaː,dem",beniadem.wav,"e,i,a,e",beniâdem
beniːahmɛɾ,"be,ni,ːah,mɛɾ",beniahmer.wav,"e,i,a,ɛ",beniahmer
bɛniːbeʃɛɾ,"bɛ,niː,be,ʃɛɾ",benibeser.wav,"ɛ,i,e,ɛ",benibeşer
beniɫdemek,"be,niɫ,de,mek",benildemek.wav,"e,i,e,e",benildemek
benimsemek,"be,nim,se,mek",benimsemek.wav,"e,i,e,e",benimsemek
bɛnmɛɾcezd͡ʒi,"bɛn,mɛɾ,cez,d͡ʒi",benmerkezci.wav,"ɛ,ɛ,e,i",benmerkezci
bɛnt,bɛnt,bent.wav,ɛ,bent
benzemek,"ben,ze,mek",benzemek.wav,"e,e,e",benzemek
benzeʃik,"ben,ze,ʃik",benzesik.wav,"e,e,i",benzeşik
