word;phonetic;ipa;audio_file
ampirik;Ampirik;ampiɾik;https://sozluk.rtuk.gov.tr/Home/SesKelime/306
amortisör;Amortisör;amoɾtisœɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/305
anagram;Anagram;anaɡɾam;https://sozluk.rtuk.gov.tr/Home/SesKelime/312
amudufıkari;Amudufıka:ri;amudufɯkaːɾi;https://sozluk.rtuk.gov.tr/Home/SesKelime/309
amudi;Amu:di:;amuːdiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/308
anafor;Anafor;anafoɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/311
an;a:n;aːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/310
ampul;ampûl;ampuːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/307
analitik;Analitik;analitik;https://sozluk.rtuk.gov.tr/Home/SesKelime/316
anahtar;Anahtar;anahtaɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/313
anakronizm;Anakronizm;anakɾonizm;https://sozluk.rtuk.gov.tr/Home/SesKelime/315
anakronik;Anakronik;anakɾonik;https://sozluk.rtuk.gov.tr/Home/SesKelime/314
anane;An’ané;an’ane;https://sozluk.rtuk.gov.tr/Home/SesKelime/320
analoji;Analôji;analoːʒi;https://sozluk.rtuk.gov.tr/Home/SesKelime/318
analjezik;Anâljézik;anaːɫʒezik;https://sozluk.rtuk.gov.tr/Home/SesKelime/317
anamalcılık;Anamalcılık;anamaɫd͡ʒɯɫɯk;https://sozluk.rtuk.gov.tr/Home/SesKelime/319
anasır;Ana:sır;anaːsɯɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/324
anarşist;Anarşist;anaɾʃist;https://sozluk.rtuk.gov.tr/Home/SesKelime/322
anarşizm;Anarşizm;anaɾʃizm;https://sozluk.rtuk.gov.tr/Home/SesKelime/323
ananevi;An’anévi:;an’aneviː;https://sozluk.rtuk.gov.tr/Home/SesKelime/321
anâsır-ı;Ana:sırı erba;anaːsɯɾɯ ɛɾba;https://sozluk.rtuk.gov.tr/Home/SesKelime/325
anatomi;Anatomi;anatomi;https://sozluk.rtuk.gov.tr/Home/SesKelime/326
angaje;Angajé;anɡaʒe;https://sozluk.rtuk.gov.tr/Home/SesKelime/330
anemi;Anémi;anemi;https://sozluk.rtuk.gov.tr/Home/SesKelime/329
angajman;Angajman;anɡaʒman;https://sozluk.rtuk.gov.tr/Home/SesKelime/331
angarya;Angarya;anɡaɾja;https://sozluk.rtuk.gov.tr/Home/SesKelime/332
anbean;Anbéan;anbean;https://sozluk.rtuk.gov.tr/Home/SesKelime/327
ani;Ani;ani;https://sozluk.rtuk.gov.tr/Home/SesKelime/334
animasyon;Animasyon;animasjon;https://sozluk.rtuk.gov.tr/Home/SesKelime/336
Ani;Ani;ani;https://sozluk.rtuk.gov.tr/Home/SesKelime/334
animatör;Animatör;animatœɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/337
Anglosakson;Anglosakson;anɡɫosakson;https://sozluk.rtuk.gov.tr/Home/SesKelime/333
anjiyo;Anjiyo;anʒijo;https://sozluk.rtuk.gov.tr/Home/SesKelime/338
Ankara;Ankara;ankaɾa;https://sozluk.rtuk.gov.tr/Home/SesKelime/340
ankebut;Ankébu:t;ancebuːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/342
ankastre;Ankastré;ankastɾe;https://sozluk.rtuk.gov.tr/Home/SesKelime/341
Anka;Anka:;ankaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/339
anofel;Anofel;anofɛl;https://sozluk.rtuk.gov.tr/Home/SesKelime/345
antet;Antét;antet;https://sozluk.rtuk.gov.tr/Home/SesKelime/348
anten;Anten;antɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/347
anketör;Ankétör;ancetœɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/344
anomali;Anomali;anomali;https://sozluk.rtuk.gov.tr/Home/SesKelime/346
antilop;Antilôp;antiloːp;https://sozluk.rtuk.gov.tr/Home/SesKelime/351
antipati;Antipati;antipati;https://sozluk.rtuk.gov.tr/Home/SesKelime/353
antifriz;Antifiriz;antifiɾiz;https://sozluk.rtuk.gov.tr/Home/SesKelime/349
antioksidan;Antioksidan;antioksidan;https://sozluk.rtuk.gov.tr/Home/SesKelime/352
antikite;Antikité;anticite;https://sozluk.rtuk.gov.tr/Home/SesKelime/350
antisemitizm;Antisémitizm;antisemitizm;https://sozluk.rtuk.gov.tr/Home/SesKelime/355
antitez;Antitéz;antitez;https://sozluk.rtuk.gov.tr/Home/SesKelime/357
antipatik;Antipatik;antipatik;https://sozluk.rtuk.gov.tr/Home/SesKelime/354
antoloji;Antolôji;antoloːʒi;https://sozluk.rtuk.gov.tr/Home/SesKelime/358
antiseptik;Antiséptik;antiseptik;https://sozluk.rtuk.gov.tr/Home/SesKelime/356
antropoloji;Antropolôji;antɾopoloːʒi;https://sozluk.rtuk.gov.tr/Home/SesKelime/361
antrikot;Antirikot;antiɾikot;https://sozluk.rtuk.gov.tr/Home/SesKelime/360
apandis;Apandis;apandis;https://sozluk.rtuk.gov.tr/Home/SesKelime/363
antrenman;Antrénman;antɾenman;https://sozluk.rtuk.gov.tr/Home/SesKelime/359
antrparantez;Antrparantéz;antɾpaɾantez;https://sozluk.rtuk.gov.tr/Home/SesKelime/362
aperitif;Apéritif;apeɾitif;https://sozluk.rtuk.gov.tr/Home/SesKelime/368
aparat;Aparat;apaɾat;https://sozluk.rtuk.gov.tr/Home/SesKelime/365
aparkat;Aparkat;apaɾkat;https://sozluk.rtuk.gov.tr/Home/SesKelime/366
apartman;Apartman;apaɾtman;https://sozluk.rtuk.gov.tr/Home/SesKelime/367
apandisit;Apandisit;apandisit;https://sozluk.rtuk.gov.tr/Home/SesKelime/364
aplikasyon;Aplikasyon;aplikasjon;https://sozluk.rtuk.gov.tr/Home/SesKelime/369
apolitik;Apolitik;apolitik;https://sozluk.rtuk.gov.tr/Home/SesKelime/370
apostrof;Apostrof;apostɾof;https://sozluk.rtuk.gov.tr/Home/SesKelime/371
aptal;Aptal;aptal;https://sozluk.rtuk.gov.tr/Home/SesKelime/373
apse;Apsé;apse;https://sozluk.rtuk.gov.tr/Home/SesKelime/372
Arafat;Arafat;aɾafat;https://sozluk.rtuk.gov.tr/Home/SesKelime/379
Arabi;Arabi:;aɾabiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/376
araf;A:ra:f;aːɾaːf;https://sozluk.rtuk.gov.tr/Home/SesKelime/378
ar;a:r;aːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/374
Arabistan;Arabistan;aɾabistan;https://sozluk.rtuk.gov.tr/Home/SesKelime/377
arabesk;arabesk;aɾabɛsk;https://sozluk.rtuk.gov.tr/Home/SesKelime/375
aranjman;Aranjman;aɾanʒman;https://sozluk.rtuk.gov.tr/Home/SesKelime/381
Aras;Aras;aɾas;https://sozluk.rtuk.gov.tr/Home/SesKelime/383
aranjör;Aranjör;aɾanʒœɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/382
arasta;Arasta;aɾasta;https://sozluk.rtuk.gov.tr/Home/SesKelime/385
Arasat;Arasat;aɾasat;https://sozluk.rtuk.gov.tr/Home/SesKelime/384
araz;a:ra:z;aːɾaːz;https://sozluk.rtuk.gov.tr/Home/SesKelime/386
arbede;Arbédé;aɾbede;https://sozluk.rtuk.gov.tr/Home/SesKelime/389
arazi;Ara:zi:;aɾaːziː;https://sozluk.rtuk.gov.tr/Home/SesKelime/388
arboretum;Arborétum;aɾboɾetum;https://sozluk.rtuk.gov.tr/Home/SesKelime/390
âraz;a:ra:z;aːɾaːz;https://sozluk.rtuk.gov.tr/Home/SesKelime/386
arda;Arda;aɾda;https://sozluk.rtuk.gov.tr/Home/SesKelime/391
ardışık;Ardışık;aɾdɯʃɯk;https://sozluk.rtuk.gov.tr/Home/SesKelime/392
ardiye;Ardiyé;aɾdije;https://sozluk.rtuk.gov.tr/Home/SesKelime/393
arız;a:rız;aːɾɯz;https://sozluk.rtuk.gov.tr/Home/SesKelime/394
arıza;A:rıza;aːɾɯza;https://sozluk.rtuk.gov.tr/Home/SesKelime/395
arifane;A:rifa:né;aːɾifaːne;https://sozluk.rtuk.gov.tr/Home/SesKelime/399
arızi;A:rızi:;aːɾɯziː;https://sozluk.rtuk.gov.tr/Home/SesKelime/396
Arif;A:rif;aːɾif;https://sozluk.rtuk.gov.tr/Home/SesKelime/398
Ari;A:ri:;aːɾiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/397
Aristo;Aristo;aɾisto;https://sozluk.rtuk.gov.tr/Home/SesKelime/401
aritmi;Aritmi;aɾitmi;https://sozluk.rtuk.gov.tr/Home/SesKelime/404
arife;arife;aɾifɛ;https://sozluk.rtuk.gov.tr/Home/SesKelime/400
aritmetik;Aritmétik;aɾitmetik;https://sozluk.rtuk.gov.tr/Home/SesKelime/403
aristokrat;Aristokrat;aɾistokɾat;https://sozluk.rtuk.gov.tr/Home/SesKelime/402
arketip;Arkétip;aɾcetip;https://sozluk.rtuk.gov.tr/Home/SesKelime/409
ariyet;A:riyét;aːɾijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/405
ariza;ari:za;aɾiːza;https://sozluk.rtuk.gov.tr/Home/SesKelime/406
arkaik;Arka⁓ik;aɾka‿ik;https://sozluk.rtuk.gov.tr/Home/SesKelime/407
armoni;Armoni;aɾmoni;https://sozluk.rtuk.gov.tr/Home/SesKelime/411
arktik;Arktik;aɾktik;https://sozluk.rtuk.gov.tr/Home/SesKelime/410
arşıâlâ;Arşıâ:lâ:;aɾʃɯaːːlaːː;https://sozluk.rtuk.gov.tr/Home/SesKelime/416
arkeoloji;Arké⁓olôji;aɾce‿oloːʒi;https://sozluk.rtuk.gov.tr/Home/SesKelime/408
arş;arş;aɾʃ;https://sozluk.rtuk.gov.tr/Home/SesKelime/415
artezyen;Artézyen;aɾtezjɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/413
artist;Artist;aɾtist;https://sozluk.rtuk.gov.tr/Home/SesKelime/417
artırmak;Artırmak;aɾtɯɾmak;https://sozluk.rtuk.gov.tr/Home/SesKelime/414
arter;Arter;aɾtɛɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/412
arzıhürmet;Arzıhürmét;aɾzɯhyɾmet;https://sozluk.rtuk.gov.tr/Home/SesKelime/423
aruz;Aruz;aɾuz;https://sozluk.rtuk.gov.tr/Home/SesKelime/418
arzıendam;Arzıénda:m;aɾzɯendaːm;https://sozluk.rtuk.gov.tr/Home/SesKelime/422
arz;arz;aɾz;https://sozluk.rtuk.gov.tr/Home/SesKelime/420
arziyat;Arziya:t;aɾzijaːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/424
Arz etmek;Arz‿étmék;aɾz‿etmek;https://sozluk.rtuk.gov.tr/Home/SesKelime/421
arzu;arzu;aɾzu;https://sozluk.rtuk.gov.tr/Home/SesKelime/426
arzuhâl;Arzuhâ:l;aɾzuhaːːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/425
asa;asa:;asaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/427
asa;asa:;asaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/427
asabiye;Asabiyé;asabije;https://sozluk.rtuk.gov.tr/Home/SesKelime/431
asabi;Asabi:;asabiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/430
asakir;Asa:kir;asaːciɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/434
Asakir-i;Asa:kir-i Mansu:ré⁓i Muhammédiyé;asaːciɾ-i mansuːɾe‿i muhammedije;https://sozluk.rtuk.gov.tr/Home/SesKelime/435
Asaf;A:saf;aːsaf;https://sozluk.rtuk.gov.tr/Home/SesKelime/433
asalet;Asa:lét;asaːlet;https://sozluk.rtuk.gov.tr/Home/SesKelime/437
asan;A:sa:n;aːsaːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/439
asaleten;Asa:léten;asaːletɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/438
asalak;Asalak;asaɫak;https://sozluk.rtuk.gov.tr/Home/SesKelime/436
asarıatika;A:sa:rıati:ka;aːsaːɾɯatiːka;https://sozluk.rtuk.gov.tr/Home/SesKelime/442
asayiş;A:sa:yiş;aːsaːjiʃ;https://sozluk.rtuk.gov.tr/Home/SesKelime/443
asabiyet;Asabiyét;asabijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/432
asap;A:sa:p;aːsaːp;https://sozluk.rtuk.gov.tr/Home/SesKelime/429
asansör;Asansör;asansœɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/440
asar;a:sa:r;aːsaːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/441
asesbaşı;Asésbaşı;asesbaʃɯ;https://sozluk.rtuk.gov.tr/Home/SesKelime/446
asgari;Asgari:;asɡaɾiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/448
asfalt;Asfalt;asfaɫt;https://sozluk.rtuk.gov.tr/Home/SesKelime/447
ases;Asés;ases;https://sozluk.rtuk.gov.tr/Home/SesKelime/445
asım;Asım;asɯm;https://sozluk.rtuk.gov.tr/Home/SesKelime/454
asgari ücret;Asgari: ücrét;asɡaɾiː yd͡ʒɾet;https://sozluk.rtuk.gov.tr/Home/SesKelime/450
Asım;Asım;asɯm;https://sozluk.rtuk.gov.tr/Home/SesKelime/454
Asi;A:si:;aːsiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/457
asır;asır;asɯɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/456
asi;A:si:;aːsiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/457
ashap;ashap;ashap;https://sozluk.rtuk.gov.tr/Home/SesKelime/453
asilane;Asilâ:né;asilaːːne;https://sozluk.rtuk.gov.tr/Home/SesKelime/459
asil;Asil;asil;https://sozluk.rtuk.gov.tr/Home/SesKelime/458
asimilasyon;Asimilâsyon;asimilaːsjon;https://sozluk.rtuk.gov.tr/Home/SesKelime/462
asilzadegân;Asilza:dégâ:n;asiɫzaːdeɡaːːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/461
asilzade;Asilza:dé;asiɫzaːde;https://sozluk.rtuk.gov.tr/Home/SesKelime/460
askerî;Askéri:;asceɾiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/466
asker;Asker;ascɛɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/465
Asitane;A:sita:né;aːsitaːne;https://sozluk.rtuk.gov.tr/Home/SesKelime/464
askeriye;Askériyé;asceɾije;https://sozluk.rtuk.gov.tr/Home/SesKelime/467
asitan;a:sita:n;aːsitaːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/463
aslan;Aslan;asɫan;https://sozluk.rtuk.gov.tr/Home/SesKelime/469
asla;Asla:;asɫaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/468
aslanhane;Aslanha:né;asɫanhaːne;https://sozluk.rtuk.gov.tr/Home/SesKelime/472
aslanağzı;Aslana:zı;asɫanaːzɯ;https://sozluk.rtuk.gov.tr/Home/SesKelime/470
Aslanapa;Aslanapa;asɫanapa;https://sozluk.rtuk.gov.tr/Home/SesKelime/471
asla ve kat’a;Asla: ve kât’a:;asɫaː vɛ caːt’aː;https://sozluk.rtuk.gov.tr/Home/SesKelime/473
aslen;Aslen;aslɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/474
asli;Asli:;asliː;https://sozluk.rtuk.gov.tr/Home/SesKelime/475
asliye;Asliyé;aslije;https://sozluk.rtuk.gov.tr/Home/SesKelime/476
asonans;Asonans;asonans;https://sozluk.rtuk.gov.tr/Home/SesKelime/477
asosyal;Asosyâl;asosjaːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/478
asparagas;Asparagas;aspaɾaɡas;https://sozluk.rtuk.gov.tr/Home/SesKelime/479
Asrısaadet;Asrısaa:dét;asɾɯsaaːdet;https://sozluk.rtuk.gov.tr/Home/SesKelime/486
Asr;Asr;asɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/485
astigmat;Astigmat;astiɡmat;https://sozluk.rtuk.gov.tr/Home/SesKelime/481
astroloji;Astrolôji;astɾoloːʒi;https://sozluk.rtuk.gov.tr/Home/SesKelime/482
aspiratör;Aspiratör;aspiɾatœɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/480
astronomik;astronomik;astɾonomik;https://sozluk.rtuk.gov.tr/Home/SesKelime/483
asri;Asri:;asɾiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/487
astronot;Astronot;astɾonot;https://sozluk.rtuk.gov.tr/Home/SesKelime/484
Asuman;a:suma:n;aːsumaːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/489
asude;a:su:dé;aːsuːde;https://sozluk.rtuk.gov.tr/Home/SesKelime/488
Asur;A:sur;aːsuɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/490
aşar;A:şa:r;aːʃaːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/493
aşhane;Aşha:né;aʃhaːne;https://sozluk.rtuk.gov.tr/Home/SesKelime/495
Asurca;A:surca;aːsuɾd͡ʒa;https://sozluk.rtuk.gov.tr/Home/SesKelime/491
aşermek;Aşermék;aʃɛɾmek;https://sozluk.rtuk.gov.tr/Home/SesKelime/494
Asuri;A:su:ri:;aːsuːɾiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/492
aşık;aşık;aʃɯk;https://sozluk.rtuk.gov.tr/Home/SesKelime/496
âşık;aşık;aʃɯk;https://sozluk.rtuk.gov.tr/Home/SesKelime/496
aşık;aşık;aʃɯk;https://sozluk.rtuk.gov.tr/Home/SesKelime/496
âşıkane;Â:şıka:né;aːːʃɯkaːne;https://sozluk.rtuk.gov.tr/Home/SesKelime/499
aşikâr;A:şikâ:r;aːʃicaːːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/500
aşikâre;A:şikâ:ré;aːʃicaːːɾe;https://sozluk.rtuk.gov.tr/Home/SesKelime/501
aşina;A:şina:;aːʃinaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/503
aşk;aşk;aʃk;https://sozluk.rtuk.gov.tr/Home/SesKelime/507
aşiret;Aşi:rét;aʃiːɾet;https://sozluk.rtuk.gov.tr/Home/SesKelime/505
Aşiyan;a:şiyan;aːʃijan;https://sozluk.rtuk.gov.tr/Home/SesKelime/506
aşiran;Aşi:ran;aʃiːɾan;https://sozluk.rtuk.gov.tr/Home/SesKelime/504
aşure;Aşu:ré;aʃuːɾe;https://sozluk.rtuk.gov.tr/Home/SesKelime/509
aşüfte;A:şüfté;aːʃyfte;https://sozluk.rtuk.gov.tr/Home/SesKelime/510
aşkın;aşkın;aʃkɯn;https://sozluk.rtuk.gov.tr/Home/SesKelime/508
atalet;Ata:lét;ataːlet;https://sozluk.rtuk.gov.tr/Home/SesKelime/511
ataş;Ataş;ataʃ;https://sozluk.rtuk.gov.tr/Home/SesKelime/514
ata;ata;ata;https://sozluk.rtuk.gov.tr/Home/SesKelime/512
ata;ata;ata;https://sozluk.rtuk.gov.tr/Home/SesKelime/512
ateist;Atéist;ateist;https://sozluk.rtuk.gov.tr/Home/SesKelime/516
ataşe;Ataşé;ataʃe;https://sozluk.rtuk.gov.tr/Home/SesKelime/515
ateşgede;Atéşgédé;ateʃɡede;https://sozluk.rtuk.gov.tr/Home/SesKelime/519
ateş;atéş;ateʃ;https://sozluk.rtuk.gov.tr/Home/SesKelime/517
ateşbaz;a:teşba:z;aːtɛʃbaːz;https://sozluk.rtuk.gov.tr/Home/SesKelime/518
ateşin;ateşi:n;atɛʃiːn;https://sozluk.rtuk.gov.tr/Home/SesKelime/520
ateşperest;Atéşpérést;ateʃpeɾest;https://sozluk.rtuk.gov.tr/Home/SesKelime/523
ateşpare;Atéşpa:ré;ateʃpaːɾe;https://sozluk.rtuk.gov.tr/Home/SesKelime/522
ateş-i;A:téşi aşk;aːteʃi aʃk;https://sozluk.rtuk.gov.tr/Home/SesKelime/521
atfen;Atfen;atfɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/525
atıf;atıf;atɯf;https://sozluk.rtuk.gov.tr/Home/SesKelime/527
ati;A:ti:;aːtiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/531
atıl;a:tıl;aːtɯl;https://sozluk.rtuk.gov.tr/Home/SesKelime/530
atik;atik;atik;https://sozluk.rtuk.gov.tr/Home/SesKelime/532
Atıfet;a:tıfet;aːtɯfɛt;https://sozluk.rtuk.gov.tr/Home/SesKelime/529
Atıf;atıf;atɯf;https://sozluk.rtuk.gov.tr/Home/SesKelime/527
atmosfer;Atmosfer;atmosfɛɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/536
atölye;Atölyé;atœɫje;https://sozluk.rtuk.gov.tr/Home/SesKelime/537
atika;Ati:ka;atiːka;https://sozluk.rtuk.gov.tr/Home/SesKelime/534
atik;atik;atik;https://sozluk.rtuk.gov.tr/Home/SesKelime/532
atletizm;Atlétizm;atletizm;https://sozluk.rtuk.gov.tr/Home/SesKelime/535
avadanlık;Avadanlık;avadanɫɯk;https://sozluk.rtuk.gov.tr/Home/SesKelime/540
atraksiyon;Atraksiyon;atɾaksijon;https://sozluk.rtuk.gov.tr/Home/SesKelime/538
avamil;Ava:mil;avaːmil;https://sozluk.rtuk.gov.tr/Home/SesKelime/542
avam;avam;avam;https://sozluk.rtuk.gov.tr/Home/SesKelime/541
attar;Atta:r;attaːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/539
aval;aval;aval;https://sozluk.rtuk.gov.tr/Home/SesKelime/543
avaz;avaz;avaz;https://sozluk.rtuk.gov.tr/Home/SesKelime/546
avantacı;Avantacı;avantad͡ʒɯ;https://sozluk.rtuk.gov.tr/Home/SesKelime/544
avane;Ava:né;avaːne;https://sozluk.rtuk.gov.tr/Home/SesKelime/550
avare;a:va:ré;aːvaːɾe;https://sozluk.rtuk.gov.tr/Home/SesKelime/545
avaze;A:va:zé;aːvaːze;https://sozluk.rtuk.gov.tr/Home/SesKelime/548
avdet;Avdét;avdet;https://sozluk.rtuk.gov.tr/Home/SesKelime/549
avrat;Avrat;avɾat;https://sozluk.rtuk.gov.tr/Home/SesKelime/553
avaz;avaz;avaz;https://sozluk.rtuk.gov.tr/Home/SesKelime/546
Avni;Avni:;avniː;https://sozluk.rtuk.gov.tr/Home/SesKelime/552
avize;Avi:zé;aviːze;https://sozluk.rtuk.gov.tr/Home/SesKelime/551
avret;Avrét;avɾet;https://sozluk.rtuk.gov.tr/Home/SesKelime/554
ayakkabı;Ayakkabı;ajakkabɯ;https://sozluk.rtuk.gov.tr/Home/SesKelime/557
aya;aya;aja;https://sozluk.rtuk.gov.tr/Home/SesKelime/556
âyan;ayan;ajan;https://sozluk.rtuk.gov.tr/Home/SesKelime/559
ayal;Ayâl (Ayâ:li);ajaːl;https://sozluk.rtuk.gov.tr/Home/SesKelime/558
avurt;Avurt;avuɾt;https://sozluk.rtuk.gov.tr/Home/SesKelime/555
ayan;ayan;ajan;https://sozluk.rtuk.gov.tr/Home/SesKelime/559
Aydın;aydın;ajdɯn;https://sozluk.rtuk.gov.tr/Home/SesKelime/563
ayar;ayar (aya:rı);ajaɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/562
aydın;aydın;ajdɯn;https://sozluk.rtuk.gov.tr/Home/SesKelime/563
ayine;A:yiné;aːjine;https://sozluk.rtuk.gov.tr/Home/SesKelime/569
ayin;A:yin;aːjin;https://sozluk.rtuk.gov.tr/Home/SesKelime/568
ayet;A:yét;aːjet;https://sozluk.rtuk.gov.tr/Home/SesKelime/565
aynen;Aynen;ajnɛn;https://sozluk.rtuk.gov.tr/Home/SesKelime/573
ayni;Ayni:;ajniː;https://sozluk.rtuk.gov.tr/Home/SesKelime/575
aynı;aynı;ajnɯ;https://sozluk.rtuk.gov.tr/Home/SesKelime/574
ayniyat;Ayniyat;ajnijat;https://sozluk.rtuk.gov.tr/Home/SesKelime/576
ayinicem;A:yinicém;aːjinid͡ʒem;https://sozluk.rtuk.gov.tr/Home/SesKelime/570
ayniyet;ayniyét;ajnijet;https://sozluk.rtuk.gov.tr/Home/SesKelime/577
ayrım;ayrım;ajɾɯm;https://sozluk.rtuk.gov.tr/Home/SesKelime/578
ayyar;Ayya:r;ajjaːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/580
ayyaş;Ayyaş;ajjaʃ;https://sozluk.rtuk.gov.tr/Home/SesKelime/581
aysberg;Aysberg;ajsbɛɾɡ;https://sozluk.rtuk.gov.tr/Home/SesKelime/579
azade;A:za:dé;aːzaːde;https://sozluk.rtuk.gov.tr/Home/SesKelime/587
aza;A:za:;aːzaː;https://sozluk.rtuk.gov.tr/Home/SesKelime/584
azamet;azamét;azamet;https://sozluk.rtuk.gov.tr/Home/SesKelime/590
ayyuk;ayyu:k;ajjuːk;https://sozluk.rtuk.gov.tr/Home/SesKelime/582
azami;A:zami:;aːzamiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/591
azap;azabı;azabɯ;https://sozluk.rtuk.gov.tr/Home/SesKelime/588
azar;azar;azaɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/592
Azerbaycan;A:zerbaycan;aːzɛɾbajd͡ʒan;https://sozluk.rtuk.gov.tr/Home/SesKelime/593
Azer;A:zer;aːzɛɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/594
azat;a:za:t;aːzaːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/589
Azeri;A:zéri:;aːzeɾiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/595
azil;Azil;azil;https://sozluk.rtuk.gov.tr/Home/SesKelime/596
Azime;Azi:mé;aziːme;https://sozluk.rtuk.gov.tr/Home/SesKelime/598
azimet;Azi:mét;aziːmet;https://sozluk.rtuk.gov.tr/Home/SesKelime/599
azim;azim;azim;https://sozluk.rtuk.gov.tr/Home/SesKelime/597
azimkâr;Azimkâ:r;azimcaːːɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/600
aziz;aziz;aziz;https://sozluk.rtuk.gov.tr/Home/SesKelime/601
Azrail;Azra:il;azɾaːil;https://sozluk.rtuk.gov.tr/Home/SesKelime/604
azletmek;Azlétmék;azletmek;https://sozluk.rtuk.gov.tr/Home/SesKelime/603
azize;Azi:zé;aziːze;https://sozluk.rtuk.gov.tr/Home/SesKelime/602
bab;ba:b;baːb;https://sozluk.rtuk.gov.tr/Home/SesKelime/606
baba;baba;baba;https://sozluk.rtuk.gov.tr/Home/SesKelime/607
babayani;Babaya:ni:;babajaːniː;https://sozluk.rtuk.gov.tr/Home/SesKelime/610
babayiğit;Babayi:t;babajiːt;https://sozluk.rtuk.gov.tr/Home/SesKelime/611
babaçko;Babaçko;babat͡ʃko;https://sozluk.rtuk.gov.tr/Home/SesKelime/608
Babai;Baba:i:;babaːiː;https://sozluk.rtuk.gov.tr/Home/SesKelime/609
babet;Ba:bét;baːbet;https://sozluk.rtuk.gov.tr/Home/SesKelime/612
Babür;Ba:bür;baːbyɾ;https://sozluk.rtuk.gov.tr/Home/SesKelime/620
babet;Ba:bét;baːbet;https://sozluk.rtuk.gov.tr/Home/SesKelime/612
baççı;Baççı;bat͡ʃt͡ʃɯ;https://sozluk.rtuk.gov.tr/Home/SesKelime/623
bade;Ba:dé;baːde;https://sozluk.rtuk.gov.tr/Home/SesKelime/625
bade;Ba:dé;baːde;https://sozluk.rtuk.gov.tr/Home/SesKelime/625
Babüsselam;Ba:büssélâ:m;baːbysselaːːm;https://sozluk.rtuk.gov.tr/Home/SesKelime/621
Babil;Ba:bil;baːbil;https://sozluk.rtuk.gov.tr/Home/SesKelime/619
Babıali;ba:bıa:li:;baːbɯaːliː;https://sozluk.rtuk.gov.tr/Home/SesKelime/614
