audio_path,words,phonemes,timestamps
savk.wav,şavk,ʃ a v k,"[(0.31, 0.5), (0.5, 0.63), (0.63, 0.64), (0.64, 0.97)]"
parmak.wav,parmak,p a ɾ m a k,"[(0.48, 0.53), (0.53, 0.67), (0.67, 0.68), (0.68, 0.77), (0.77, 0.96), (0.96, 1.1)]"
musavir.wav,müşavir,m y ʃ aː v i ɾ,"[(0.46, 0.54), (0.54, 0.59), (0.59, 0.7), (0.7, 0.91), (0.91, 0.92), (0.92, 1.02), (1.02, 1.22)]"
gayur.wav,gayur,ɡ a j uː ɾ,"[(0.46, 0.55), (0.55, 0.64), (0.64, 0.7), (0.7, 0.95), (0.95, 1.1)]"
fare.wav,fare,f aː ɾ e,"[(0.12, 0.23), (0.23, 0.39), (0.39, 0.4), (0.4, 0.6)]"
hala.wav,hâlâ,h a ɫ a,"[(0.36, 0.51), (0.51, 0.64), (0.64, 0.65), (0.65, 0.87)]"
sise.wav,şişe,ʃ i ʃ e,"[(0.37, 0.5), (0.5, 0.55), (0.55, 0.67), (0.67, 0.84)]"
heva.wav,heva,h e v aː,"[(0.4, 0.5), (0.5, 0.62), (0.62, 0.63), (0.63, 0.95)]"
uyruk.wav,uyruk,u j ɾ u k,"[(0.45, 0.55), (0.55, 0.64), (0.64, 0.65), (0.65, 0.77), (0.77, 0.98)]"
mavi.wav,mavi,m aː v i,"[(0.45, 0.53), (0.53, 0.78), (0.78, 0.79), (0.79, 0.99)]"
erkam.wav,erkam,ɛ ɾ k aː m,"[(0.49, 0.63), (0.63, 0.69), (0.69, 0.77), (0.77, 0.96), (0.96, 1.18)]"
murakabe.wav,murakabe,m u ɾ aː k a b e,"[(0.45, 0.51), (0.51, 0.57), (0.57, 0.58), (0.58, 0.59), (0.59, 0.62), (0.62, 0.85), (0.85, 0.86), (0.86, 0.9)]"
firar.wav,firar,f i ɾ aː ɾ,"[(0.36, 0.53), (0.53, 0.61), (0.61, 0.81), (0.81, 0.86), (0.86, 1.05)]"
besus.wav,beşuş,b e ʃ uː ʃ,"[(0.48, 0.49), (0.49, 0.59), (0.59, 0.72), (0.72, 0.87), (0.87, 1.12)]"
ray.wav,ray,ɾ a j,"[(0.48, 0.49), (0.49, 0.69), (0.69, 0.83)]"
magfur.wav,mağfur,m aː f u ɾ,"[(0.46, 0.53), (0.53, 0.73), (0.73, 0.82), (0.82, 0.96), (0.96, 1.13)]"
ugur.wav,uğur,uː ɾ,"[(0.51, 0.83), (0.83, 1.03)]"
mahrum.wav,mahrum,m a h ɾ u m,"[(0.51, 0.61), (0.61, 0.87), (0.87, 0.88), (0.88, 0.89), (0.89, 0.98), (0.98, 1.18)]"
hurafe.wav,hurafe,h u ɾ aː f e,"[(0.42, 0.5), (0.5, 0.59), (0.59, 0.6), (0.6, 0.79), (0.79, 0.89), (0.89, 1.06)]"
simsir.wav,şimşir,ʃ i m ʃ i ɾ,"[(0.38, 0.52), (0.52, 0.59), (0.59, 0.66), (0.66, 0.78), (0.78, 0.89), (0.89, 1.07)]"
bol.wav,bol,b oː ɫ ʃ e v i k,"[(0.46, 0.55), (0.55, 0.69), (0.69, 0.7), (0.7, 0.83), (0.83, 0.93), (0.93, 0.94), (0.94, 1.05), (1.05, 1.24)]"
pak.wav,pak,p aː kː,"[(0.3, 0.36), (0.36, 0.47), (0.47, 0.74)]"
miralay.wav,miralay,m i ɾ a ɫ a j,"[(0.45, 0.5), (0.5, 0.59), (0.59, 0.6), (0.6, 0.76), (0.76, 0.77), (0.77, 0.9), (0.9, 1.0)]"
rakibe.wav,rakibe,ɾ a c iː b e,"[(0.49, 0.5), (0.5, 0.64), (0.64, 0.75), (0.75, 0.91), (0.91, 0.92), (0.92, 1.25)]"
mimari.wav,mimari,m iː m aː ɾ iː,"[(0.45, 0.5), (0.5, 0.67), (0.67, 0.73), (0.73, 0.95), (0.95, 0.96), (0.96, 1.23)]"
kemha.wav,kemha,c e m h aː,"[(0.41, 0.5), (0.5, 0.59), (0.59, 0.65), (0.65, 0.75), (0.75, 1.1)]"
romork.wav,römork,ɾ œ m o ɾ k,"[(0.44, 0.45), (0.45, 0.47), (0.47, 0.52), (0.52, 0.91), (0.91, 0.92), (0.92, 1.06)]"
ugru.wav,uğru,uː ɾ u,"[(0.32, 0.59), (0.59, 0.6), (0.6, 0.89)]"
mey.wav,mey,m e j,"[(0.43, 0.54), (0.54, 0.69), (0.69, 0.88)]"
simsek.wav,şimşek,ʃ i m ʃ e k,"[(0.39, 0.52), (0.52, 0.57), (0.57, 0.65), (0.65, 0.75), (0.75, 0.9), (0.9, 1.05)]"
kupur.wav,kupür,k u p y ɾ,"[(0.44, 0.53), (0.53, 0.63), (0.63, 0.68), (0.68, 0.81), (0.81, 0.98)]"
yare.wav,yare,j aː ɾ e,"[(0.43, 0.54), (0.54, 0.76), (0.76, 0.77), (0.77, 0.96)]"
prova.wav,prova,p ɾ o v a,"[(0.47, 0.55), (0.55, 0.56), (0.56, 0.73), (0.73, 0.74), (0.74, 0.98)]"
imrahor.wav,imrahor,i m ɾ a h o ɾ,"[(0.47, 0.59), (0.59, 0.65), (0.65, 0.66), (0.66, 0.78), (0.78, 0.87), (0.87, 1.05), (1.05, 1.15)]"
ragbi.wav,ragbi,ɾ a ɡ b i,"[(0.47, 0.48), (0.48, 0.66), (0.66, 0.79), (0.79, 0.8), (0.8, 0.95)]"
ferag.wav,ferağ,f e ɾ aː,"[(0.37, 0.5), (0.5, 0.63), (0.63, 0.64), (0.64, 1.08)]"
umumi.wav,umumi,u m uː m iː,"[(0.45, 0.52), (0.52, 0.56), (0.56, 0.63), (0.63, 0.9), (0.9, 1.16)]"
kagsamak.wav,kağşamak,k aː ʃ a m a k,"[(0.46, 0.56), (0.56, 0.7), (0.7, 0.83), (0.83, 0.92), (0.92, 0.96), (0.96, 1.12), (1.12, 1.31)]"
folklor.wav,folklor,f o ɫ k ɫ o ɾ,"[(0.41, 0.57), (0.57, 0.7), (0.7, 0.71), (0.71, 0.84), (0.84, 0.85), (0.85, 0.98), (0.98, 1.16)]"
vamp.wav,vamp,v a m p,"[(0.42, 0.52), (0.52, 0.68), (0.68, 0.81), (0.81, 0.93)]"
amir.wav,amir,aː m i ɾ,"[(0.45, 0.64), (0.64, 0.7), (0.7, 0.81), (0.81, 1.04)]"
ismar.wav,işmar,i ʃ m a ɾ,"[(0.47, 0.55), (0.55, 0.69), (0.69, 0.75), (0.75, 0.92), (0.92, 1.11)]"
ravi.wav,ravi,ɾ aː v iː,"[(0.47, 0.48), (0.48, 0.79), (0.79, 0.8), (0.8, 1.0)]"
hukmi.wav,hükmi,h y k m iː,"[(0.48, 0.49), (0.49, 0.59), (0.59, 0.68), (0.68, 0.75), (0.75, 1.06)]"
meraki.wav,meraki,m e ɾ aː c iː,"[(0.46, 0.53), (0.53, 0.62), (0.62, 0.63), (0.63, 0.82), (0.82, 0.95), (0.95, 1.14)]"
hemayar.wav,hemayar,h e m a j a ɾ,"[(0.41, 0.5), (0.5, 0.58), (0.58, 0.65), (0.65, 0.75), (0.75, 0.82), (0.82, 0.93), (0.93, 1.15)]"
kesis.wav,keşiş,c e ʃ i ʃ,"[(0.44, 0.52), (0.52, 0.6), (0.6, 0.72), (0.72, 0.8), (0.8, 1.07)]"
siir.wav,şiir,ʃ iː ɾ,"[(0.34, 0.54), (0.54, 0.8), (0.8, 0.99)]"
sebap.wav,şebap,ʃ e b aː p,"[(0.35, 0.48), (0.48, 0.62), (0.62, 0.63), (0.63, 0.8), (0.8, 0.92)]"
erbap.wav,erbap,ɛ ɾ b aː p,"[(0.49, 0.64), (0.64, 0.72), (0.72, 0.73), (0.73, 0.98), (0.98, 1.15)]"
varaka.wav,varaka,v a ɾ a k a,"[(0.47, 0.51), (0.51, 0.64), (0.64, 0.65), (0.65, 0.77), (0.77, 0.85), (0.85, 1.02)]"
alfabe.wav,alfabe,aː ɫ f a b e,"[(0.48, 0.54), (0.54, 0.64), (0.64, 0.73), (0.73, 0.85), (0.85, 0.86), (0.86, 1.04)]"
harami.wav,harami,h a ɾ aː m iː,"[(0.25, 0.51), (0.51, 0.61), (0.61, 0.62), (0.62, 0.81), (0.81, 0.87), (0.87, 1.1)]"
reha.wav,reha,ɾ e h aː,"[(0.3, 0.31), (0.31, 0.46), (0.46, 0.54), (0.54, 0.79)]"
hahambasi.wav,hahambaşı,h a h a m b a ʃ ɯ,"[(0.39, 0.51), (0.51, 0.63), (0.63, 0.64), (0.64, 0.74), (0.74, 0.83), (0.83, 0.84), (0.84, 0.92), (0.92, 1.05), (1.05, 1.17)]"
ilham.wav,ilham,i ɫ h aː m,"[(0.47, 0.61), (0.61, 0.63), (0.63, 0.71), (0.71, 0.93), (0.93, 1.19)]"
bahir.wav,bahir,b a h i ɾ,"[(0.16, 0.29), (0.29, 0.4), (0.4, 0.54), (0.54, 0.62), (0.62, 0.85)]"
kugu.wav,kuğu,k uː,"[(0.44, 0.55), (0.55, 0.92)]"
uyluk.wav,uyluk,u j ɫ u k c e m iː,"[(0.41, 0.56), (0.56, 0.62), (0.62, 0.63), (0.63, 0.69), (0.69, 0.77), (0.77, 0.84), (0.84, 0.92), (0.92, 1.0), (1.0, 1.21)]"
imaj.wav,imaj,i m a ʒ,"[(0.47, 0.58), (0.58, 0.65), (0.65, 0.83), (0.83, 1.09)]"
rukus.wav,rüküş,ɾ y c y ʃ,"[(0.48, 0.49), (0.49, 0.6), (0.6, 0.68), (0.68, 0.77), (0.77, 1.06)]"
ifa.wav,ifa,iː f aː,"[(0.46, 0.68), (0.68, 0.81), (0.81, 1.2)]"
heybe.wav,heybe,h e j b e,"[(0.43, 0.49), (0.49, 0.59), (0.59, 0.7), (0.7, 0.71), (0.71, 1.1)]"
masriki.wav,maşrıki,m a ʃ ɾ ɯː c iː,"[(0.46, 0.52), (0.52, 0.63), (0.63, 0.77), (0.77, 0.78), (0.78, 0.94), (0.94, 1.07), (1.07, 1.32)]"
maslah.wav,maşlah,m a ʃ ɫ a h,"[(0.45, 0.53), (0.53, 0.63), (0.63, 0.79), (0.79, 0.8), (0.8, 0.97), (0.97, 1.12)]"
muhakkik.wav,muhakkik,m u h a k c i k,"[(0.45, 0.51), (0.51, 0.6), (0.6, 0.61), (0.61, 0.71), (0.71, 0.82), (0.82, 0.87), (0.87, 1.0), (1.0, 1.21)]"
vaha.wav,vaha,v aː h a,"[(0.44, 0.5), (0.5, 0.75), (0.75, 0.76), (0.76, 0.98)]"
opera.wav,opera,o p e ɾ a,"[(0.46, 0.58), (0.58, 0.64), (0.64, 0.77), (0.77, 0.78), (0.78, 0.99)]"
mefrus.wav,mefruş,m e f ɾ u ʃ,"[(0.46, 0.55), (0.55, 0.65), (0.65, 0.78), (0.78, 0.79), (0.79, 0.92), (0.92, 1.17)]"
ilke.wav,ilke,i ɫ c e,"[(0.43, 0.6), (0.6, 0.61), (0.61, 0.68), (0.68, 0.85)]"
vallaha.wav,vallaha,v a ɫ ɫ a h a,"[(0.45, 0.5), (0.5, 0.68), (0.68, 0.69), (0.69, 0.7), (0.7, 0.86), (0.86, 0.87), (0.87, 1.03)]"
evamir.wav,evamir,e v aː m i ɾ,"[(0.48, 0.6), (0.6, 0.61), (0.61, 0.84), (0.84, 0.88), (0.88, 1.0), (1.0, 1.19)]"
emrivaki.wav,emrivaki,e m ɾ i v aː c iː,"[(0.48, 0.61), (0.61, 0.69), (0.69, 0.7), (0.7, 0.85), (0.85, 0.86), (0.86, 1.1), (1.1, 1.23), (1.23, 1.43)]"
kargi.wav,kargı,k a ɾ ɡ ɯ,"[(0.29, 0.38), (0.38, 0.54), (0.54, 0.55), (0.55, 0.67), (0.67, 0.85)]"
buhurumeryem.wav,buhurumeryem,b u h uː ɾ u m ɛ ɾ j ɛ m,"[(0.47, 0.66), (0.66, 0.76), (0.76, 0.77), (0.77, 0.8), (0.8, 0.81), (0.81, 0.93), (0.93, 0.98), (0.98, 1.12), (1.12, 1.13), (1.13, 1.22), (1.22, 1.28), (1.28, 1.44)]"
gurur.wav,gurur,ɡ u ɾ u ɾ,"[(0.33, 0.4), (0.4, 0.51), (0.51, 0.52), (0.52, 0.64), (0.64, 0.83)]"
ser.wav,şer,ʃ ɛ ɾ,"[(0.62, 0.65), (0.65, 0.74), (0.74, 1.01)]"
puhu.wav,puhu,p u h u,"[(0.3, 0.37), (0.37, 0.48), (0.48, 0.49), (0.49, 0.67)]"
igbirar.wav,iğbirar,iː b i ɾ aː ɾ,"[(0.47, 0.53), (0.53, 0.54), (0.54, 0.87), (0.87, 1.07), (1.07, 1.16), (1.16, 1.38)]"
ihmirar.wav,ihmirar,i h m i ɾ aː ɾ,"[(0.45, 0.62), (0.62, 0.63), (0.63, 0.74), (0.74, 0.83), (0.83, 1.01), (1.01, 1.09), (1.09, 1.33)]"
ses.wav,şeş,ʃ e ʃ,"[(0.35, 0.51), (0.51, 0.63), (0.63, 0.89)]"
fug.wav,füg,f y ɡ,"[(0.34, 0.5), (0.5, 0.68), (0.68, 0.73)]"
hafifmesrep.wav,hafifmeşrep,h a f i f m e ʃ ɾ e p,"[(0.43, 0.5), (0.5, 0.59), (0.59, 0.65), (0.65, 0.73), (0.73, 0.82), (0.82, 0.87), (0.87, 0.96), (0.96, 1.1), (1.1, 1.11), (1.11, 1.24), (1.24, 1.47)]"
hem.wav,hem,h e m,"[(0.41, 0.5), (0.5, 0.62), (0.62, 0.9)]"
refuj.wav,refüj,ɾ e f y ʒ,"[(0.47, 0.48), (0.48, 0.61), (0.61, 0.68), (0.68, 0.82), (0.82, 0.87)]"
bir.wav,bir,b i ɾ,"[(0.59, 0.65), (0.65, 0.8), (0.8, 1.14)]"
suh.wav,şuh,ʃ u h,"[(0.36, 0.55), (0.55, 0.64), (0.64, 0.83)]"
hemseri.wav,hemşeri,h e m ʃ e ɾ i,"[(0.43, 0.49), (0.49, 0.59), (0.59, 0.65), (0.65, 0.78), (0.78, 0.89), (0.89, 0.9), (0.9, 1.17)]"
keyfi.wav,keyfî,c e j f iː,"[(0.45, 0.53), (0.53, 0.61), (0.61, 0.69), (0.69, 0.8), (0.8, 1.09)]"
gulbahar.wav,gülbahar,ɡ y ɫ b a h aː ɾ,"[(0.46, 0.51), (0.51, 0.6), (0.6, 0.65), (0.65, 0.66), (0.66, 0.82), (0.82, 0.83), (0.83, 1.02), (1.02, 1.23)]"
reyb.wav,reyb,ɾ e j b,"[(0.47, 0.48), (0.48, 0.71), (0.71, 0.9), (0.9, 0.91)]"
ibrisim.wav,ibrişim,i b ɾ i ʃ i m,"[(0.47, 0.62), (0.62, 0.63), (0.63, 0.64), (0.64, 0.78), (0.78, 0.9), (0.9, 0.96), (0.96, 1.23)]"
merhume.wav,merhume,m ɛ ɾ h uː m e,"[(0.46, 0.52), (0.52, 0.64), (0.64, 0.65), (0.65, 0.74), (0.74, 0.9), (0.9, 0.96), (0.96, 1.18)]"
bakire.wav,bakire,b aː c i ɾ e,"[(0.47, 0.5), (0.5, 0.67), (0.67, 0.79), (0.79, 0.85), (0.85, 0.86), (0.86, 1.04)]"
halk.wav,halk,h a ɫ k,"[(0.32, 0.4), (0.4, 0.53), (0.53, 0.54), (0.54, 0.69)]"
amigo.wav,amigo,a m iː ɡ o,"[(0.48, 0.59), (0.59, 0.65), (0.65, 0.79), (0.79, 0.85), (0.85, 1.06)]"
kamu.wav,kamu,k a m u,"[(0.22, 0.3), (0.3, 0.38), (0.38, 0.47), (0.47, 0.65)]"
riya.wav,riya,ɾ i j aː,"[(0.32, 0.33), (0.33, 0.42), (0.42, 0.52), (0.52, 0.77)]"
uylasim.wav,uylaşım,u j ɫ a ʃ ɯ m,"[(0.43, 0.55), (0.55, 0.61), (0.61, 0.65), (0.65, 0.71), (0.71, 0.86), (0.86, 0.94), (0.94, 1.04)]"
eyyam_i.wav,eyyam-ı,e j j aː m ɯ b a h aː ɾ,"[(0.49, 0.57), (0.57, 0.67), (0.67, 0.75), (0.75, 0.9), (0.9, 0.97), (0.97, 1.12), (1.12, 1.13), (1.13, 1.29), (1.29, 1.3), (1.3, 1.46), (1.46, 1.7)]"
muhik.wav,muhik,m u h i k,"[(0.45, 0.52), (0.52, 0.63), (0.63, 0.64), (0.64, 0.78), (0.78, 0.99)]"
meger.wav,meğer,m e j ɛ ɾ,"[(0.45, 0.56), (0.56, 0.6), (0.6, 0.69), (0.69, 0.79), (0.79, 1.0)]"
ama.wav,âmâ,a m a,"[(0.44, 0.56), (0.56, 0.62), (0.62, 0.79)]"
yevmiye.wav,yevmiye,j e v m i j e,"[(0.45, 0.57), (0.57, 0.72), (0.72, 0.75), (0.75, 0.78), (0.78, 0.83), (0.83, 0.92), (0.92, 1.08)]"
meyhos.wav,meyhoş,m e j h o ʃ,"[(0.43, 0.5), (0.5, 0.59), (0.59, 0.67), (0.67, 0.73), (0.73, 0.9), (0.9, 1.21)]"
gayya.wav,gayya,ɡ a j j aː,"[(0.46, 0.51), (0.51, 0.62), (0.62, 0.69), (0.69, 0.79), (0.79, 1.14)]"
rumba.wav,rumba,ɾ u m b a,"[(0.48, 0.49), (0.49, 0.64), (0.64, 0.76), (0.76, 0.77), (0.77, 0.95)]"
kahya.wav,kâhya,c aː h j aː,"[(0.5, 0.54), (0.54, 0.68), (0.68, 0.69), (0.69, 0.79), (0.79, 1.18)]"
hakime.wav,hâkime,h aː c i m e,"[(0.3, 0.51), (0.51, 0.71), (0.71, 0.8), (0.8, 0.86), (0.86, 0.9), (0.9, 1.17)]"
elyaf.wav,elyaf,e ɫ j a f,"[(0.49, 0.64), (0.64, 0.65), (0.65, 0.74), (0.74, 0.83), (0.83, 1.02)]"
kebap.wav,kebap,c e b a p,"[(0.25, 0.33), (0.33, 0.44), (0.44, 0.45), (0.45, 0.6), (0.6, 0.69)]"
mugayir.wav,mugayir,m u ɡ aː j i ɾ,"[(0.44, 0.5), (0.5, 0.59), (0.59, 0.64), (0.64, 0.82), (0.82, 0.98), (0.98, 1.07), (1.07, 1.23)]"
ebrar.wav,ebrar,e b ɾ aː ɾ,"[(0.5, 0.65), (0.65, 0.66), (0.66, 0.67), (0.67, 0.96), (0.96, 1.11)]"
bek.wav,bek,b e k,"[(0.42, 0.49), (0.49, 0.68), (0.68, 0.86)]"
keske.wav,keşke,c e ʃ c e,"[(0.44, 0.53), (0.53, 0.62), (0.62, 0.74), (0.74, 0.81), (0.81, 0.99)]"
sike.wav,şike,ʃ i c e,"[(0.41, 0.55), (0.55, 0.61), (0.61, 0.71), (0.71, 0.91)]"
agirlamak.wav,ağırlamak,aː ɾ ɫ a m a k,"[(0.48, 0.74), (0.74, 0.75), (0.75, 0.8), (0.8, 0.89), (0.89, 0.94), (0.94, 1.07), (1.07, 1.24)]"
pare.wav,pare,p aː ɾ e,"[(0.48, 0.53), (0.53, 0.76), (0.76, 0.77), (0.77, 0.95)]"
mahbube.wav,mahbube,m a h b uː b e,"[(0.46, 0.52), (0.52, 0.74), (0.74, 0.75), (0.75, 0.76), (0.76, 0.97), (0.97, 0.98), (0.98, 1.22)]"
hayme.wav,hayme,h a j m e,"[(0.38, 0.52), (0.52, 0.62), (0.62, 0.66), (0.66, 0.75), (0.75, 0.97)]"
haklamak.wav,haklamak,h a k ɫ a m a k,"[(0.43, 0.51), (0.51, 0.61), (0.61, 0.69), (0.69, 0.7), (0.7, 0.81), (0.81, 0.86), (0.86, 1.0), (1.0, 1.13)]"
vakur.wav,vakur,v a k uː ɾ,"[(0.49, 0.57), (0.57, 0.76), (0.76, 0.89), (0.89, 1.03), (1.03, 1.21)]"
mehir.wav,mehir,m e h i ɾ,"[(0.45, 0.55), (0.55, 0.67), (0.67, 0.68), (0.68, 0.82), (0.82, 1.01)]"
gama.wav,gama,ɡ a m a,"[(0.47, 0.52), (0.52, 0.61), (0.61, 0.67), (0.67, 0.88)]"
alabora.wav,alabora,a ɫ a b o ɾ a,"[(0.48, 0.62), (0.62, 0.63), (0.63, 0.77), (0.77, 0.78), (0.78, 0.92), (0.92, 0.93), (0.93, 1.09)]"
mensur.wav,menşur,m e ŋ ʃ uː ɾ,"[(1.05, 1.14), (1.14, 1.19), (1.19, 1.28), (1.28, 1.29), (1.29, 1.3), (1.3, 1.31)]"
bugu.wav,buğu,b uː,"[(0.46, 0.51), (0.51, 0.86)]"
mamur.wav,mamur,m aː m u ɾ,"[(0.45, 0.55), (0.55, 0.76), (0.76, 0.83), (0.83, 1.01), (1.01, 1.15)]"
musrik.wav,müşrik,m y ʃ ɾ i k,"[(0.46, 0.52), (0.52, 0.61), (0.61, 0.74), (0.74, 0.75), (0.75, 0.86), (0.86, 1.03)]"
irmik.wav,irmik,i ɾ m i k,"[(0.46, 0.62), (0.62, 0.63), (0.63, 0.71), (0.71, 0.82), (0.82, 1.07)]"
ramak.wav,ramak,ɾ a m a k,"[(0.47, 0.48), (0.48, 0.66), (0.66, 0.7), (0.7, 0.86), (0.86, 1.05)]"
mevkuf.wav,mevkuf,m e v k uː f,"[(0.09, 0.18), (0.18, 0.32), (0.32, 0.33), (0.33, 0.49), (0.49, 0.57), (0.57, 0.79)]"
fikra.wav,fıkra,f ɯ k ɾ a,"[(0.26, 0.33), (0.33, 0.42), (0.42, 0.5), (0.5, 0.51), (0.51, 0.71)]"
fevkalbeser.wav,fevkalbeşer,f e v c aː ɫ b e ʃ ɛ ɾ,"[(0.43, 0.5), (0.5, 0.64), (0.64, 0.65), (0.65, 0.72), (0.72, 0.76), (0.76, 0.94), (0.94, 0.95), (0.95, 1.05), (1.05, 1.17), (1.17, 1.25), (1.25, 1.47)]"
bihus.wav,bihuş,b iː h uː ʃ,"[(0.45, 0.5), (0.5, 0.69), (0.69, 0.78), (0.78, 0.91), (0.91, 1.14)]"
ihram.wav,ihram,i h ɾ a m,"[(0.46, 0.68), (0.68, 0.69), (0.69, 0.7), (0.7, 0.87), (0.87, 1.1)]"
bab.wav,bab,b aː b,"[(0.17, 0.31), (0.31, 0.46), (0.46, 0.47)]"
yevmi.wav,yevmi,j e v m iː,"[(0.42, 0.58), (0.58, 0.69), (0.69, 0.7), (0.7, 0.79), (0.79, 0.87)]"
mukarrer.wav,mukarrer,m u k a ɾ ɾ ɛ ɾ,"[(0.45, 0.49), (0.49, 0.58), (0.58, 0.66), (0.66, 0.81), (0.81, 0.84), (0.84, 0.85), (0.85, 1.06), (1.06, 1.29)]"
mufahir.wav,müfahir,m y f aː h i ɾ,"[(0.45, 0.51), (0.51, 0.65), (0.65, 0.76), (0.76, 0.94), (0.94, 1.03), (1.03, 1.16), (1.16, 1.38)]"
agir.wav,ağır,aː ɾ,"[(0.7, 0.88), (0.88, 1.2)]"
yemek.wav,yemek,j e m e k,"[(0.48, 0.61), (0.61, 0.64), (0.64, 0.71), (0.71, 0.79), (0.79, 1.04)]"
sebboy.wav,şebboy,ʃ e b b o j,"[(0.35, 0.49), (0.49, 0.59), (0.59, 0.6), (0.6, 0.69), (0.69, 0.84), (0.84, 0.91)]"
ar.wav,ar,aː ɾ,"[(0.85, 1.05), (1.05, 1.27)]"
bariyer.wav,bariyer,b a ɾ i j ɛ ɾ,"[(0.39, 0.49), (0.49, 0.61), (0.61, 0.62), (0.62, 0.67), (0.67, 0.74), (0.74, 0.85), (0.85, 1.04)]"
ikram.wav,ikram,i k ɾ aː m,"[(0.47, 0.55), (0.55, 0.65), (0.65, 0.66), (0.66, 0.87), (0.87, 1.14)]"
evham.wav,evham,e v h aː m,"[(0.49, 0.64), (0.64, 0.65), (0.65, 0.72), (0.72, 0.9), (0.9, 1.11)]"
guher.wav,güher,ɡ y h ɛ ɾ,"[(0.47, 0.53), (0.53, 0.61), (0.61, 0.62), (0.62, 0.82), (0.82, 1.03)]"
gey.wav,gey,ɡ e j,"[(0.5, 0.57), (0.57, 0.61), (0.61, 1.02)]"
ihlamak.wav,ıhlamak,ɯ h ɫ a m a k,"[(0.55, 0.67), (0.67, 0.68), (0.68, 0.69), (0.69, 0.82), (0.82, 0.86), (0.86, 1.01), (1.01, 1.18)]"
proje.wav,proje,p ɾ o ʒ e,"[(0.39, 0.44), (0.44, 0.45), (0.45, 0.62), (0.62, 0.71), (0.71, 0.9)]"
muhayyir.wav,muhayyir,m u h a j j i ɾ,"[(0.45, 0.51), (0.51, 0.64), (0.64, 0.65), (0.65, 0.74), (0.74, 0.79), (0.79, 0.92), (0.92, 1.02), (1.02, 1.22)]"
buyuk.wav,büyük,b y j y k,"[(0.55, 0.6), (0.6, 0.63), (0.63, 0.8), (0.8, 0.89), (0.89, 1.08)]"
komi.wav,komi,k o m i,"[(0.44, 0.55), (0.55, 0.66), (0.66, 0.71), (0.71, 0.87)]"
kurbaga.wav,kurbağa,k u ɾ b aː,"[(0.41, 0.5), (0.5, 0.64), (0.64, 0.65), (0.65, 0.66), (0.66, 1.13)]"
mekruh.wav,mekruh,m ɛ k ɾ uː h,"[(0.46, 0.53), (0.53, 0.63), (0.63, 0.72), (0.72, 0.73), (0.73, 0.94), (0.94, 0.95)]"
kessaf.wav,keşşaf,c e ʃ ʃ aː f,"[(0.43, 0.5), (0.5, 0.6), (0.6, 0.68), (0.68, 0.74), (0.74, 0.93), (0.93, 1.19)]"
bulasik.wav,bulaşık,b u ɫ a ʃ ɯ k,"[(0.61, 0.67), (0.67, 0.76), (0.76, 0.77), (0.77, 0.86), (0.86, 1.01), (1.01, 1.13), (1.13, 1.25)]"
bimar.wav,bimar,b iː m aː ɾ,"[(0.46, 0.53), (0.53, 0.73), (0.73, 0.79), (0.79, 1.01), (1.01, 1.24)]"
havai.wav,havai,h a v aː iː,"[(0.82, 0.92), (0.92, 1.03), (1.03, 1.04), (1.04, 1.23), (1.23, 1.45)]"
kar.wav,kâr,k a ɾ,"[(0.27, 0.35), (0.35, 0.52), (0.52, 0.68)]"
olmus.wav,olmuş,o ɫ m u ʃ,"[(0.43, 0.64), (0.64, 0.65), (0.65, 0.79), (0.79, 0.84), (0.84, 1.11)]"
vikaye.wav,vikaye,v i k aː j e,"[(0.46, 0.47), (0.47, 0.6), (0.6, 0.7), (0.7, 0.87), (0.87, 0.96), (0.96, 1.09)]"
kirve.wav,kirve,c i ɾ v e,"[(0.42, 0.55), (0.55, 0.71), (0.71, 0.72), (0.72, 0.73), (0.73, 1.03)]"
kuffar.wav,küffar,c y f f aː ɾ,"[(0.43, 0.52), (0.52, 0.57), (0.57, 0.6), (0.6, 0.74), (0.74, 1.01), (1.01, 1.25)]"
mahkeme.wav,mahkeme,m a h c e m e,"[(0.46, 0.53), (0.53, 0.69), (0.69, 0.7), (0.7, 0.79), (0.79, 0.88), (0.88, 0.93), (0.93, 1.16)]"
keskek.wav,keşkek,c e ʃ c e k,"[(0.44, 0.53), (0.53, 0.62), (0.62, 0.73), (0.73, 0.8), (0.8, 0.94), (0.94, 1.13)]"
ibra.wav,ibra,i b ɾ aː,"[(0.48, 0.67), (0.67, 0.68), (0.68, 0.69), (0.69, 1.19)]"
ilk.wav,ilk,i ɫ k,"[(0.31, 0.57), (0.57, 0.58), (0.58, 0.61)]"
yagma.wav,yağma,j aː m a,"[(0.48, 0.62), (0.62, 0.81), (0.81, 0.89), (0.89, 1.11)]"
gorkem.wav,görkem,ɡ œ ɾ c ɛ m,"[(0.46, 0.56), (0.56, 0.75), (0.75, 0.76), (0.76, 0.84), (0.84, 0.95), (0.95, 1.1)]"
irki.wav,ırki,ɯ ɾ c iː,"[(0.51, 0.69), (0.69, 0.7), (0.7, 0.82), (0.82, 1.11)]"
aga.wav,ağa,aː,"[(0.48, 0.77)]"
eko.wav,eko,e k o,"[(0.48, 0.62), (0.62, 0.7), (0.7, 0.98)]"
gaybi.wav,gaybi,ɡ a j b iː,"[(0.47, 0.52), (0.52, 0.65), (0.65, 0.76), (0.76, 0.77), (0.77, 1.0)]"
